geometryKey,sizeLabel,stabilityIndex,agilityIndex,comfortIndex,aggressionIndex,handlingIndex,stabilityZIndex,agilityZIndex,comfortZIndex,aggressionZIndex,handlingZIndex
tcr-advanced-sl-0--red-,XS,36.70699913139839,68.93678321623325,67.64666151688316,43.77245055506486,87.85155781608165,-0.07093688834950215,1.0175429224695718,0.6610540691850683,0.6888329964955033,1.2105733356358077
tcr-advanced-sl-0--red-,S,28.55977292973893,80.29379615570261,65.68111869495495,50.741459393328334,88.49471258473976,-0.3522585013809536,1.4112071125323358,0.5736754531812774,0.9665780987697987,1.2267899554646238
tcr-advanced-sl-0--red-,M,19.85982877421747,88.67331085702821,66.57994635658268,54.573223589075305,87.71302751176347,-0.6526653223694678,1.7016633166062294,0.6136330243024749,1.1192904518658973,1.2070804076667199
tcr-advanced-sl-0--red-,ML,30.331982665942864,73.08755146998827,57.459924314103446,43.14923948703201,89.95207600876978,-0.29106455766580486,1.1614195589990577,0.20820054269714444,0.6639953437034907,1.2635361785381563
tcr-advanced-sl-0--red-,L,29.593665970731852,78.80188022890815,72.69333076642465,49.61966965626199,80.04272012849938,-0.316558442146698,1.3594933495830863,0.8854048030048631,0.9218699325896876,1.0136798999412178
tcr-advanced-sl-0--red-,XL,36.52967943393598,71.05294223870521,65.15750752193566,55.07028628326335,77.10234847586732,-0.07705969162974151,1.0908946067606313,0.5503982093013078,1.139100547108709,0.9395408410866142
tcr-advanced-pro,XS,36.70699913139839,68.93678321623325,49.24018189721501,43.77245055506486,87.85155781608165,-0.07093688834950215,1.0175429224695718,-0.15720982042624765,0.6888329964955033,1.2105733356358077
tcr-advanced-pro,S,28.55977292973893,80.29379615570261,47.388582512277836,50.741459393328334,88.49471258473976,-0.3522585013809536,1.4112071125323358,-0.23952305717911773,0.9665780987697987,1.2267899554646238
tcr-advanced-pro,M,19.85982877421747,88.67331085702821,46.94567864930597,54.573223589075305,87.71302751176347,-0.6526653223694678,1.7016633166062294,-0.25921244076184136,1.1192904518658973,1.2070804076667199
tcr-advanced-pro,ML,30.331982665942864,73.08755146998827,37.236226054062044,43.14923948703201,89.95207600876978,-0.29106455766580486,1.1614195589990577,-0.6908481804983801,0.6639953437034907,1.2635361785381563
tcr-advanced-pro,L,29.593665970731852,78.80188022890815,54.950503751278966,49.61966965626199,80.04272012849938,-0.316558442146698,1.3594933495830863,0.0966437283124279,0.9218699325896876,1.0136798999412178
tcr-advanced-pro,XL,36.52967943393598,71.05294223870521,47.806689052851986,55.07028628326335,77.10234847586732,-0.07705969162974151,1.0908946067606313,-0.22093604373432138,1.139100547108709,0.9395408410866142
tcr-advanced,XS,36.70699913139839,68.93678321623325,49.24018189721501,43.77245055506486,87.85155781608165,-0.07093688834950215,1.0175429224695718,-0.15720982042624765,0.6888329964955033,1.2105733356358077
tcr-advanced,S,28.55977292973893,80.29379615570261,47.388582512277836,50.741459393328334,88.49471258473976,-0.3522585013809536,1.4112071125323358,-0.23952305717911773,0.9665780987697987,1.2267899554646238
tcr-advanced,M,19.85982877421747,88.67331085702821,46.94567864930597,54.573223589075305,87.71302751176347,-0.6526653223694678,1.7016633166062294,-0.25921244076184136,1.1192904518658973,1.2070804076667199
tcr-advanced,ML,30.331982665942864,73.08755146998827,37.236226054062044,43.14923948703201,89.95207600876978,-0.29106455766580486,1.1614195589990577,-0.6908481804983801,0.6639953437034907,1.2635361785381563
tcr-advanced,L,29.593665970731852,78.80188022890815,54.950503751278966,49.61966965626199,80.04272012849938,-0.316558442146698,1.3594933495830863,0.0966437283124279,0.9218699325896876,1.0136798999412178
tcr-advanced,XL,36.52967943393598,71.05294223870521,47.806689052851986,55.07028628326335,77.10234847586732,-0.07705969162974151,1.0908946067606313,-0.22093604373432138,1.139100547108709,0.9395408410866142
defy-advanced-sl,XS,51.832787501227386,50.14440342936548,56.98854552360167,31.806733208842807,62.18166288924324,0.45135267097388354,0.36614919706145244,0.18724530027348638,0.21194747873515046,0.5633279953847656
defy-advanced-sl,S,41.26991661485161,62.6038809904186,56.395276460278346,38.23959429021363,65.0432801457664,0.0866194719137016,0.7980277349145879,0.16087140035498795,0.4683247772043081,0.6354813267538826
defy-advanced-sl,M,32.82245258111659,71.4550155091732,57.61426353818864,42.47098790755137,63.71686363016058,-0.2050692757868915,1.1048315327118718,0.21506172508666493,0.6369640888030457,0.6020368225436105
